Level,Deployment,StartTime,EndTime,Notes,Test,Redmine#,Todo,ReviewedBy,ReviewedDate
pressure_temp,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,Leila,2017-05-10T00:00:00Z
pressure_temp,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure_temp,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure_temp,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,extracted from 1st file of 1 files,Global Range Values,,global min = -2.0 global_max = 40.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
conductivity,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6.0,Leila,2017-05-10T00:00:00Z
conductivity,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00002,2015-05-09T01:00:20Z,2015-10-21T18:48:07Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
practical_salinity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
practical_salinity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,Leila,2017-05-10T00:00:00Z
practical_salinity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
practical_salinity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
practical_salinity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,Leila,2017-05-10T00:00:00Z
temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
density,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
density,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,Leila,2017-05-10T00:00:00Z
density,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
density,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
density,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6000.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6000.0,Leila,2017-05-10T00:00:00Z
pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure_temp,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
pressure_temp,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = None global_max = None,Leila,2017-05-10T00:00:00Z
pressure_temp,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure_temp,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
pressure_temp,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = -2.0 global_max = 40.0,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
ctdbp_seawater_temperature,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Fill Value,,tested: -9999999.0 found: -9999999.0,Leila,2017-05-10T00:00:00Z
conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,extracted from 1st file of 1 files,Global Range Values,,global min = 0.0 global_max = 6.0,Leila,2017-05-10T00:00:00Z
conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Global Range QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Spike QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
conductivity,D00003,2015-10-21T17:44:29Z,2016-05-14T11:17:19Z,applies to one file,Stuck Value QC Test,,check: test triggered,Leila,2017-05-10T00:00:00Z
